Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,tropospheric_NO2_column_number_density,O3_column_number_density,SO2_column_number_density,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m_mean,dewpoint_temperature_2m_min,dewpoint_temperature_2m_max,wilgotnosc_wzgledna_mean,wilgotnosc_wzgledna_min,wilgotnosc_wzgledna_max,predkosc_wiatru_mean,predkosc_wiatru_min,predkosc_wiatru_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,total_precipitation_hourly_sum,kierunek_wiatru_sredni,folder
2019-02-08,2019,2,ZIMA,15.689076437147444,52.77373968153614,12889.171496170078,1829.3475341797048,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.689076437147444,52.8366217514245,17532.8743184985,1838.8099490080767,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.689076437147444,52.89950382131289,23379.74333285978,1810.4804686505183,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.751958507035807,52.64797554175942,10060.770455744418,1774.5568897550374,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.751958507035807,52.71085761164778,6835.922796360895,1774.5568826233923,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.751958507035807,52.77373968153614,9495.986400507774,1829.347527252869,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.751958507035807,52.8366217514245,15216.9088332028,1829.34747951315,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.751958507035807,52.89950382131289,21699.646230651444,1810.4804831849412,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.814840576924176,52.64797554175942,7824.008852274072,1785.6600472516482,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.814840576924176,52.71085761164778,2604.448537086308,1785.5972023731204,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.877722646812542,52.58509347187106,14482.389029941674,1823.843394370132,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.877722646812542,52.64797554175942,7575.138526666206,1788.723732965872,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.877722646812542,52.71085761164778,1719.3726155332752,1785.660036828957,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.940604716700909,52.52221140198267,22191.33967845745,1831.352923832083,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.940604716700909,52.58509347187106,15560.369568735276,1831.500131350336,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.940604716700909,52.64797554175942,9472.16429913197,1815.4864444576476,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,15.940604716700909,52.71085761164778,5937.096372991886,1785.6600341796736,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.003486786589274,52.52221140198267,23688.87274428603,1819.748168347892,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.003486786589274,52.58509347187106,17627.65147801746,1832.392578124972,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.003486786589274,52.64797554175942,12579.060672674656,1811.227493535092,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.003486786589274,52.71085761164778,10181.441014208103,1794.503331848574,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.003486786589274,52.77373968153614,12125.334360994722,1786.6745464089906,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.06636885647764,52.58509347187106,20385.451274541003,1829.622459334537,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.06636885647764,52.64797554175942,16214.663114228886,1803.2208793988173,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.06636885647764,52.71085761164778,14428.931815706936,1800.006350357985,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.06636885647764,52.77373968153614,15855.778180182471,1786.6745538856528,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.12925092636601,52.58509347187106,23592.851230932985,1824.3381313213567,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.12925092636601,52.64797554175942,20094.01388704445,1820.1122117227007,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.12925092636601,52.71085761164778,18677.42033286408,1802.2635680747328,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.12925092636601,52.77373968153614,19795.336976698614,1793.5867664319733,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.12925092636601,52.8366217514245,23082.47794178017,1793.8376501516698,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.192132996254376,52.64797554175942,24099.687373127625,1827.8516955860312,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.192132996254376,52.71085761164778,22926.349572730203,1801.366789183906,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-08,2019,2,ZIMA,16.192132996254376,52.77373968153614,23840.56648521185,1793.880965440148,,,,,,276.57677904764813,274.2143096923828,280.3768005371094,274.1937942504883,273.2530517578125,275.51568603515625,84.83063967847993,69.11322867868327,94.26948969024365,3.783008622959297,3.323942726765462,5.459049488357356,100777.21842447917,100522.8828125,100959.75390625,2.1150274278625147e-06,212.10657458070986,lubiatow
2019-02-16,2019,2,ZIMA,15.496928451982887,52.71085761164778,24063.36087730942,1810.3867358475584,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.559810521871256,52.58509347187106,24505.32652354185,1829.7786121202637,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.559810521871256,52.64797554175942,21156.44010069925,1812.4174873051809,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.559810521871256,52.71085761164778,19814.355844298872,1800.7757568359548,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.559810521871256,52.77373968153614,20869.956726314347,1838.4176008785169,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.559810521871256,52.8366217514245,24009.11320706381,1824.472366945615,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.622692591759623,52.64797554175942,17235.47997370242,1817.652661930605,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.622692591759623,52.71085761164778,15565.71689525294,1794.2847145363062,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.622692591759623,52.77373968153614,16895.387792818532,1830.7120361328296,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.622692591759623,52.8366217514245,20653.158660805868,1840.7474816726908,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.68557466164799,52.64797554175942,13516.6606048399,1826.2684272582624,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.68557466164799,52.71085761164778,11317.861376426848,1792.7161323900502,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.68557466164799,52.77373968153614,13092.777796099976,1825.9114938157893,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.68557466164799,52.8366217514245,17682.8769749082,1832.9445142405848,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.68557466164799,52.89950382131289,23492.279999091963,1804.9464998074104,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.748456731536358,52.64797554175942,10223.017904715503,1823.7612195382696,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.748456731536358,52.71085761164778,7072.207265974776,1808.316187884867,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.748456731536358,52.77373968153614,9667.22826212774,1820.8416748047227,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.748456731536358,52.8366217514245,15324.200543418978,1830.107250579446,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.748456731536358,52.89950382131289,21774.91032206805,1807.375183929239,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.811338801424723,52.52221140198267,21567.276264245866,1826.827022321286,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
2019-02-16,2019,2,ZIMA,15.811338801424723,52.58509347187106,14657.966170723595,1818.1884587704496,,,,,,277.3332214355469,271.67431640625,283.72325134277344,273.5024763743083,270.22216796875,276.4390563964844,77.03526471765782,60.133528407766015,90.15629137762144,2.607531777940131,1.9347451438282823,3.080003727299821,101988.98893229167,101756.46484375,102366.5546875,4.351138045421976e-07,223.53009171573765,lubiatow
