Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m_mean,dewpoint_temperature_2m_min,dewpoint_temperature_2m_max,wilgotnosc_wzgledna_mean,wilgotnosc_wzgledna_min,wilgotnosc_wzgledna_max,predkosc_wiatru_mean,predkosc_wiatru_min,predkosc_wiatru_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,total_precipitation_hourly_sum,kierunek_wiatru_sredni,folder
2019-02-08,2019,2,ZIMA,16.192132996254376,52.270683122429205,4829.195877171279,1820.477291765472,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.192132996254376,52.33356519231759,3920.8789821352175,1822.9212646484093,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.192132996254376,52.39644726220595,10263.86334649316,1819.7110970318015,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.192132996254376,52.45932933209431,17124.400798270497,1829.133543506329,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.192132996254376,52.52221140198267,24063.89514167727,1824.9593812443431,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.255015066142743,52.270683122429205,8005.829367232451,1820.4772983423304,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.255015066142743,52.33356519231759,7489.176963013049,1827.587088291516,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.255015066142743,52.39644726220595,12083.190066614912,1829.3865966796595,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.255015066142743,52.45932933209431,18271.394577484876,1834.4115493741908,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.317897136031107,52.14491898265248,21252.488167364063,1837.781104730071,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.317897136031107,52.207801052540844,15739.114389361206,1824.93588647877,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.317897136031107,52.270683122429205,11903.20926445886,1824.2867225455248,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.317897136031107,52.33356519231759,11557.293321294012,1828.8731619306616,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.317897136031107,52.39644726220595,14945.79195604246,1829.3865966797543,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.317897136031107,52.45932933209431,20275.772864347968,1834.4144287110048,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.380779205919474,52.14491898265248,23799.27569517344,1838.464374755045,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.380779205919474,52.207801052540844,19034.058868582477,1833.4388745919796,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.380779205919474,52.270683122429205,16003.134450170504,1824.935913086004,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.380779205919474,52.33356519231759,15742.394723097934,1828.728759765692,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.380779205919474,52.39644726220595,18370.26165799344,1829.348643972184,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.380779205919474,52.45932933209431,22913.6303159124,1831.517909092308,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.44366127580784,52.207801052540844,22665.920407397847,1836.120361328192,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.44366127580784,52.270683122429205,20182.541355244248,1830.67693344502,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.44366127580784,52.33356519231759,19971.068353527666,1833.517087790442,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.44366127580784,52.39644726220595,22096.89636412213,1828.7872314453796,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.50654334569621,52.270683122429205,24400.6201762741,1838.9229593447008,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-08,2019,2,ZIMA,16.50654334569621,52.33356519231759,24220.50067824184,1838.756173000339,,,,,,276.09175300598145,274.0990905761719,279.7146911621094,273.9509557088216,273.0435333251953,275.4491882324219,86.11923118895673,73.03228827484634,93.4719656581408,3.9318297815948724,3.5769613145894863,5.159905836340135,100458.8017578125,100205.8828125,100641.296875,2.14482975025021e-06,215.51915432782573,paproć
2019-02-16,2019,2,ZIMA,15.811338801424723,52.33356519231759,23544.191192774564,1823.6136474609093,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.874220871313092,52.33356519231759,19297.24440381389,1823.490877235976,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.874220871313092,52.39644726220595,21490.70583754282,1816.239400390952,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.93710294120146,52.14491898265248,23360.261520896074,1842.5592111829856,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.93710294120146,52.33356519231759,15073.382719663308,1820.7557347031373,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.93710294120146,52.39644726220595,17801.113505270463,1814.4346024471151,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.93710294120146,52.45932933209431,22460.562544966,1819.4481699312012,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.999985011089828,52.14491898265248,20900.55529617011,1851.0862790462772,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.999985011089828,52.33356519231759,10899.48275086056,1820.374122113931,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.999985011089828,52.39644726220595,14443.869443608308,1818.397401246236,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,15.999985011089828,52.45932933209431,19909.20954572873,1832.2009505654453,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.14491898265248,19102.083481840105,1849.629958782598,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.207801052540844,12691.070428445557,1826.4651384517667,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.270683122429205,7426.451198226379,1826.3998647929875,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.33356519231759,6867.262864560076,1818.177550885556,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.39644726220595,11708.445650589509,1814.635208357568,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.45932933209431,18026.113378418468,1834.739422118108,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.062867080978187,52.52221140198267,24712.78132543866,1835.4230797297869,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.125749150866554,52.14491898265248,18162.34878758298,1817.9648243816785,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.125749150866554,52.207801052540844,11229.155410815843,1823.0840536633243,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.125749150866554,52.270683122429205,4498.014601267571,1826.027939376974,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
2019-02-16,2019,2,ZIMA,16.125749150866554,52.33356519231759,3505.51901971944,1832.6922740965967,,,,,,277.23621622721356,271.25244140625,284.21348571777344,273.4883162180583,269.9837646484375,277.5316619873047,77.45857650660979,62.35844837197296,91.56396068782011,2.731770207821954,1.9154645947566995,3.357036007584722,101622.48893229167,101388.6484375,101974.5546875,4.351138045421976e-07,224.45441223611843,paproć
